Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,Metallurgy,107,Mechanical properties of Cp Titanium are similar to alloys,type III and type IV gold,type V and type VI gold,type VII and type VIII gold,none of the above,A,"'A' [Phillips' 11th ed 579/ 12th ed 376]
Commercially pure titanium (CPT) can be used for all metal and metal ceramic prostheses as well as for implants and removable partial denture frameworks. There are five unalloyed grades of CPT; (grades 1-4 and grade T) based on concentration of oxygen and nitrogen. The properties are similar to type III and type IV gold alloys.",
Dental Materials,Metallurgy,108,"Which of the following fuel gases used for soldering, has the highest heat content -",Hydrogen,Natural gas,Acetylene,Propane,D,"'D' [Phillips' 11th ed 613/ 12th ed 391]
Of the readily available gases, both Propane and Butane have the good flame temperature and the highest heat content.",
Dental Materials,Metallurgy,109,The effects associated with cold working can be eliminated by a heat treatment called -,Age hardening heat treatment,Annealing heat treatment,Homogenization heat treatment,Solution heat treatment,B,'B' [Phillips' 11th ed 576/ 12th ed 404],
Dental Materials,Metallurgy,110,Which of the following increases castability of base metal alloys -,Tin,Beryllium,Molybdenum,Carbon,B,'B' [Phillips' 11th ed 596/ 12th ed 375],
Dental Materials,Metallurgy,111,"With indirect spruing, which one of the following porosities can be minimised -",Back pressure porosity,localized shrinkage porosity,Pin hole porosity,Micro porosity,B,'B' [Phillips' 11th ed 343/ 12th ed 225],
Dental Materials,Metallurgy,112,"During soldering, the solidus temperature of the filler material should be -",Greater than the substrate material,Lesser than the substrate material,Equal to the substrate material,Temperature not relevant,B,'B' [Phillips' 11th ed 610/ 12th ed 389],
Dental Materials,Metallurgy,113,The linear solidification shrinkage of Type IV Ni-Cr based alloys is -,2.3%,1.56%,1.37%,3%,A,"'A' [Phillips' 11th ed 577, Tab. 19-2/ 12th ed 386 Tab 16-14]

| Linear solidification shrinkage of casting alloys | |
|---|---|
| Alloy type | Casting shrinkage (%) |
| Type I (Au-based) | 1.56 |
| Type II (Au-based) | 1.32 |
| Type III (Au-based) | 1.42 |
| Type IV (Ni-Cr based) | 2.30 |
| Type IV (Co-Cr based) | 2.30 |",
Dental Materials,Metallurgy,114,The solvent flux used for base metal soldering is -,Boric acid,Borax,Fluoride,Rouge,C,"'C' [Phillips' 11th ed 609/ 12th ed 222]
Fluxes for noble metal alloys are based on boric or borate compounds such as boric acid, boric anhydrate and borax. These are called as Type I flux. Copper oxide acts as type II flux. Type III is Fluoride flux and is used for base metal alloys.",
Dental Materials,Metallurgy,115,Which of the following cast gold alloys is used for fabricating partial denture frameworks -,Type I - Soft,Type II - Hard,Type III - Hard,Type IV - Extra Hard,D,'D' [Phillips' 11th ed 571/ 12th ed 369],
Dental Materials,Metallurgy,116,"In base metal alloys, corrosion resistance occurs due to",Passivity,High fusion temperature,High molecular weight,Co-efficient of thermal expansion,A,'A' [Phillips' 11th ed 579/ 12th ed 376],
Dental Materials,Metallurgy,117,Modern dental noble metal casting alloys generally have equiaxed fine grain structures because of the incorporation of small amounts of,Chromium,Indium,Iridium,Palladium,C,"'C' [Phillips' 11th ed 116/ 12th ed 79]
The term equiaxed means that three dimensions of each grain are similar.

Grains in dendritic structure are elongated. Dendritic micro structures are not desirable for cast dental alloys because the inter dendritic regions can serve as sites for crack propagation.

Addition of about 1 wt% of Iridium, ruthenium or rhenium as grain refiners makes modern dental noble metal casting alloys as equiaxed microstructures.",
Dental Materials,Metallurgy,118,The castability of chromium-cobalt base metal alloys when compared to gold based noble metal alloys is,More,Less,Equal,Depends on the alloy type,B,'B' [Phillips' 11th ed 599/ 12th ed 382],
Dental Materials,Metallurgy,119,Nickel is added to wrought gold alloys as -,Strengthener,Hardener,Whitens the alloy,Scavenger,A,"'A' [Phillips' 10th ed 652]
Gold alloy wires contain Nickel. Nickel provides additional strengthening, but the amount is limited to avoid reduction in tarnish resistance and interference with age hardening.",
Dental Materials,Metallurgy,120,Fins and spines on the casting is seen due to,Prolonged heating,Rapid heating rate,Water film contamination,Too high pressure during casting,B,"'B' [Phillips' 10th ed 515/ 12th ed 224]
Rapid heating rates results in fins or spines on the casting or a characteristic surface roughness may be evident because of flasking of the investment when the water or steam pours into mould.

The mould should be heated gradually; atleast 60 minutes should elapse during the heating of the investment filled ring from room temperature to 70°C.",
Dental Materials,Metallurgy,121,Stages of annealing in order,"Recovery recrystallization, grain growth","Recrystallization recovery, grain growth","Grain growth, Recrystallization, recovery","Melting point, Grain growth, Recrystallization",A,"'A' [Phillips' 11th ed 633/ 12th ed 404]
The effects of cold working (strain hardening) are decreased ductility and distorted grains. This can be reversed simply by healing the metal. This process is called annealing. Annealing takes place in 3 successive stages recovery, recrystallization and grain growth.",
Dental Materials,Metallurgy,122,Solder and flux used for joining Elgiloy wires are,Gold solder and borax flux,Gold solder and fluoride flux,Silver solder and borax flux,Silver solder and fluoride flux,D,"'D' [Phillips' 11th ed 645/ 12th ed 409]
Elgiloy is alloy of cobalt (40%), chromium (20%) and nickel (15%) used for orthodontic appliances and watch springs. The solder and flux for joining elgiloy are same as stainless steel i.e.
• Solder - silver solder
• Flux - fluoride",
Dental Materials,Metallurgy,123,Dr. Taggart is associated with,Discovery of Ceramics,Lost wax technique,Acid etch technique,Bleaching procedures,B,'B' [Phillips' 11th ed 565/ 12th ed 368],
Dental Materials,Metallurgy,124,Which of the following fuel gases is the best choice of heat source to carry out soldering process?,Propane,Acetylene,Natural gas,Hydrogen,A,"'A' [Phillips' 11th ed 613/ 12th ed 391]
Propane gas:
• Best choice fuel gas
• Highest heat content
• Butane also has the same characteristics

Acetylene gas:
• Highest flame temperature
• Chemically unstable gas
• Temperature varies in one part of the flame to another",
Dental Materials,Metallurgy,125,The term ordered hardening heat treatment used in which of the following dental alloys?,Gold-Copper,Nickel-Chromium,Nickel-Titanium,Silver-Palladium,A,"'A' [Phillips' 11th ed 575/ 12th ed 374]
Hardening heat treatment can be done in gold alloys if they contain sufficient amount of copper.",
Dental Materials,Metallurgy,126,The best fuel gas when used with oxygen is,Hydrogen,Natural gas,Propane,Acetylene,C,'C' [Phillips' 11th ed 613/ 12th ed 391],
Dental Materials,Metallurgy,127,Linear coefficient of thermal expansion of metal used for metal ceramic restoration range from,11.5-12.5x10-6/°C,10.5-11.5x10-6/°C,13.5-14.5x10-6/°C,16.5-17.5x10-6/°C,C,"'C' [Phillips' 11th ed 55, 581]
The high noble and noble alloys used for metal ceramic prostheses possess co-efficient of thermal expansion from 13.5-14.8 x10⁻⁶/°C",
Dental Materials,Metallurgy,128,Annealing is also known as:,Soft hardening treatment,Hard hardening treatment,Precipitating heat treatment,Stress relieving heat treatment,A,"'A' [Phillips' 11th ed 576/ 12th ed 404]
Steel is softened by annealing and hardened by cold working.

Annealing is the controlled heating and cooling process designed to produce desired properties in a metal. This process usually is intended to soften metals, to increase their plastic deformation potential, to stabilize shape and to increase machinability and also to relieve stresses. Hot working, Quenching and stress-relief are the other names of annealing.

Note: Annealing in direct filling gold is to eliminate contaminants from the surface.",
Dental Materials,Metallurgy,129,Quartz is added to gypsum bonded investment to,Increase the strength,counter balance contraction of gypsum during heating,aid in hygroscopic expansion,increase the shelf life of investment,B,'B' [Phillips 11th ed 297/ 12th ed 201],
Dental Materials,Metallurgy,130,Chromium is used in stainless steel for which purpose?,Corrosion resistance,Increases the lustre of stainless steel,Stabilization of the alloy,Increases the hardness of steel,A,'A' [Check Explanation of Q. No.40],
Dental Materials,Metallurgy,131,The best bio-compatible dental casting alloy is,Co-Cr,Ni-Cr,Titanium alloy,Gold,C,"'C' [Phillips 12th ed 376]
Titanium and titanium alloys are considered the most biocompatible metals used for dental restorations produced with prostheses.

The CPTi (commercially pure titanium) is the most widely used titanium alloy in dentistry in form of Ti-6Al-4V, which is an alpha – beta alloy. Vanadium has some health concern due to its toxicity. Now vanadium replaced with Nobium alloy and is used in form of Ti-6Al-7Nb.",
Dental Materials,Metallurgy,132,Which of the following characteristics of inlay wax is its major disadvantage?,Flow,Rigidity,High thermal expansion,Low thermal conductivity,C,"'C' [Phillips' 12th ed 197]
Melting range, viscosity, flow, adaptability, carvability and burnout properties are the desirable properties of inlay wax.

High co-efficient of thermal expansion and tendency to warp are the major disadvantages",
Dental Materials,Metallurgy,133,Which among these is not an ideal property of soldering material?,Corrosion resistant,Non-pitting,High fusing,Free flowing,C,"'C' [Check Synopsis]
The fusion temperature of solder should be atleast 56°C lower than the solidus temperature of the substrate (parent) metal.",
Dental Materials,Metallurgy,134,Which of the following is not used as antiflux?,Graphite,Iron oxide,Boric oxide,Calcium carbonate dissolved alcohol,C,"'C' [Phillips' 11th ed 564]
Graphite is used commonly as antiflux. It is used to limit the spreading of solder and is applied on the surface before the flux application to limit the flow of molten metal.",
Dental Materials,Metallurgy,135,Which of the following statements is not true about use of silica in the investment materials?,It acts as refractory,It regulates thermal expansion,Quartz and cristobalite are the allotropic form used in dental investments,Beta allotropic form is stable below transition temperature,D,"'D' [Check Q.No.9 and 64]
Silica exists in four alltropic forms
1) Quartz
2) Tridymite
3) Crystobalite
4) Fused quartz

When these allotropic forms are heated, a change in crystalline form occurs at a transition temperature characteristic of the particular form of Silica. Inversion temperature of Quartz (alpha) to quartz (beta) is 575°C; crystobalite (alpha) to crystobalite (beta) is 200-270°C and tridymite is 117-163°C. Beta allotropic form is stable only above transition temperature. Inversion back to lower alpha form occurs on cooling in each case.",
Dental Materials,Metallurgy,136,Which of the following is a solid solution,Amalgam,Cobalt-chromium,Silver-palladium,Gallium-silver,C,"'C' [Check Q.No.51/ Phillips 1st SA ed 81]
Majority of noble metal casting alloys for dental restorations are based on solid solutions. Important example is the palladium-silver alloy system. When this alloy is solidaified, the silver atoms are distributed randomly in the face centred cubic structure of pure palladium, thereby forming a solid solution. No microstructural features can be mechanically separated into two or more phases, so only one solid phase is present.",
Dental Materials,Metallurgy,137,Laser welding,Involves high heat generation,Can be done with pure Titanium,Is not used in dentistry,Can be done with pure gold,B,"'B' [Phillips 1st SA 418]
Commercially pure titanium cannot be soldered with a traditional torch-soldering procedure because it is a highly reactive metal that forms oxides during soldering procedure and may spontaneously debond from parent metal surface.

Laser welding in an argon gas atmosphere is a method of choice for joining titanium components of dental prostheses, because the coherent, high intensity laser pulse of light can be focused in a small region and melt the substrate without much damage to the surrounding areas. Also the joint will be composed of the same titanium, thereby preserving biocompatibility and avoiding galvanic corrosion.",
Dental Materials,Metallurgy,138,Which is false regarding ethyl silicate bonded investment?,Silica gel which reverts to silica on heating,Magnesium oxide provides strength,It is easy to handle and most commonly used,On mixing ammonium chloride silica liquid converts to gel,C,"'C' [Phillips 1st SA ed 219]
Ethyl silicate bonded investment:
• Use of this investment is declined because of the more complex and time consuming procedure.
• Binder is the silica gel which reverse to silica (crystobalite) on heating.
• Several methods may be used to produce silica or silicic acid gel binders.
• Addition of magnesium oxide strengthens the gel.
• An aqueous suspension of colloidal silica can also be converted to a gel by the addition of an accelerator, such as ammonium chloride.
• Other system for binder formation is based on ethyl silicate.",
Dental Materials,Metallurgy,139,The component responsible for allergy in dental casting alloys is,Cobalt,Nickel,Copper,Titanium,B,"'B' [Phillips 1st SA ed 132]
Nickel is the most allergenic metal known, with an incidence of allergic reactions between 10-20%.",
Dental Materials,Metallurgy,140,Chromium added to steel does not,Increase hardness,Increase tensile strength,Increase corrosion resistance,Decrease elastic limit,D,"'D' [Check Explanation Below]
Effects of adding chromium to steel:
• Increases the hardenability of steel
• Ductility is minimally effected
• Corrosion resistance
• Tensile strength increases by 8-100 N/mm2 for every 1% chrome added.
• Yield strength increases
• Elastic limit and elastic ratio increases with no effect on its toughness.

Carbon added to steel:
• Strength, hardness increases
• Ductility, machinability reduces

Manganese added to steel:
• Increases strength but to a lesser degree than carbon
• Favourably influences the weldability and machinability",
Dental Materials,Metallurgy,141,The casting shrinkage in gold alloys is maximum in,Class II MOD inlays,Large class V restoration,Class II MO Restoration,Class 1 inlay,B,"'B' [Dental materials and their selection by Joseph O Brien 3rd ed 240]
In direct method wax shrinks by about 0.4% when cooled from oral temperature. In indirect method, wax shrinks about 2%.

Casting shrinkage takes place as the solidified metal cools to room temperature. The highest shrinkage of about 2% occurs for large class 5 restoration.

Shrinkage (Wax+alloy) should be compensated by investment expansion. The more the shrinkage the more is the requirement of expansion of investment.

| Restoration | Expansion (%) |
|---|---|
| Class -1 and Class -2 | 1.83 |
| Large HOB Three quarters Crown | 1.90 |
| Full Crown Small Class 5 | 2.10 |
| Large Class 5 | 2.40 |",
Dental Materials,Metallurgy,142,According to OSHA maximum permissible amount of Ni in dental clinic environment is?,1 mg,2 mg,3 mg,4 mg,A,"'A' [Eighth Annual report on carcinogens 148]
OSHA means occupational safety and health administration. OSHA adopted permissible exposure Limit (PEL) of 1 mg/m³ as an 8 hour time-weighted average for nickel metal and 0.007 mg/m3 for nickel carbonyl.",
Dental Materials,Metallurgy,143,Main drawback of Be in Ni-Cr alloys,Health hazard,Increase flow of alloy,Reduce fusion temp,Refine grain bending,A,"'A' [Philip's 11 th Ed 596]
During melting of Ni-Cr alloys, Beryllium vapours may be released and which are health hazardous to the technicians/dentists. Adequate ventilation or fume hoods must be used in the melting area.",
Dental Materials,Metallurgy,144,Low fusing metal alloys was introduced by,Claude Mouton,Jean Darcet,Pierre Fauchard,Nicholas Chamant,B,"'B' [Restorative Dental Materials by Craig (year 1985) Pg 8]
Low-fusing metal alloy was introduced by Jean Darcet in 1770.",
Dental Materials,Metallurgy,145,Cutting edges of the orthodontic instruments are made up of,Austentite carbon steel,Martensitic carbon steel,Ferritic carbon steel,Cementite carbon steel,B,"'B' [Philip's 12th ed 406]
Martensitic steel has high yield strength and hardness. Martensitic stainless steels are used for surgical and cutting instruments. The austenitic stainless steels are the most corrosion-resistant and are used for orthodontic wires, endodontic instruments, and crowns in pediatric dentistry.",
Dental Materials,Metallurgy,146,ADA specification of orthodontic wire,29,25,32,30,C,'C' [Rama Krishna Alla 1st ed 7],
Dental Materials,Direct Filling Gold,1,The cohesive gold used as bulk filler is:,Electra alloy,Mat gold,Spherical gold,Gold foil,B,"'B' [Phillips' 11th ed 550/ 12th ed / 12th ed 413]
Mat gold is used to build the internal bulk of restoration because it can be more easily compacted within the cavity. Because it is loosely packed, it is friable and contains numerous void spaces between particles.",
Dental Materials,Direct Filling Gold,2,The carat for Au foil used for restorations is:,18,20,22,24,D,"'D' [Phillips' 11th ed 546/ 12th ed / 12th ed 413]
The direct filling gold is 99.99% pure which is similar to 24 carat gold. Carat refers to the parts of pure gold in 24 parts of an alloy. 24-karat gold is pure gold, whereas 22-karat gold is an alloy containing 22 parts pure gold and 2 parts of other metals.",
Dental Materials,Direct Filling Gold,3,Electralloy is an alloy of:,Gold and Platinum,Cobalt and Chromium,Gold and Calcium,Tin and Chromium,C,"'C' [Phillips' 11th ed 550]
The electrolytic precipitate of gold is alloyed with 0.1% calcium. Calcium increases the strength by dispersion strengthening (AP-2013).",
Dental Materials,Direct Filling Gold,4,Pitting of direct filling gold restoration usually results from:,Using contaminated gold foil,Poor finished preparation,Improper stepping of condenser point,Using small condenser point,C,"'C' [Phillips' 11th ed 554/ 12th ed 414]
Stepping is the process in which each increment of gold is ""stepped"" by placing the ""condenser"" point in successive adjacent positions, as the force is applied. Stepping permits each piece to be compacted over its entire surface so that voids are not bridged.

Usually small condenser tips are used, as the force of distribution is large without causing much damage to oral structures.",
Dental Materials,Direct Filling Gold,5,Average particle size of powdered gold is:,10 um,15 um,30 um,0.1 mm,B,"'B' [Phillips' 11th ed 551/ 12th ed 413]
Powdered gold is the atomized or chemically precipitated gold. The powders are first mixed with wax to form pellets and are then wrapped with gold foil. So it is also called as encapsulated gold powder. The average particle size is 15 micrometers.",
Dental Materials,Direct Filling Gold,6,The malleting force is directed:,Perpendicular to the walls,Parallel to long axis of crown,45°to the wall,None of the above,C,"'C' [Phillips' 11th ed 554/ 12th ed 414]
To ensure dense masses in corners and at the junction between two walls, the line of force must be directed to bisect line angles and trisect point angles.",
Dental Materials,Direct Filling Gold,7,Cohesion of gold foil is an example of:,Atomic attraction and welding,Annealing,Wedging,Adaptation,A,"'A' [Phillips' 11th ed 547/ 12th ed 414]
Cohesion of gold foil results from metallic bonding and cold welding of increments. Cold welding refers to welding of increments together under pressure at mouth temperature rather than by melting.",
Dental Materials,Direct Filling Gold,8,Which of the following is true about direct filling gold:,Properly condensed mat gold has no voids,"Whatever may be the type, voids are inherent",Voids can be avoided with manual condensation,None of the above,B,'B' [Phillips' 11th ed 557/ 12th ed 415],
Dental Materials,Direct Filling Gold,9,The material used in its pure form in dentistry is:,Composite,Silver,Gold,Amalgam,C,'C' [Phillips' 11th ed 547/ 12th ed 413],
Dental Materials,Direct Filling Gold,10,Powdered gold is:,Made by a combination of chemical precipitation and atomization,Made by electrolytic precipitation,Made by beating pure gold at high temperatures,Made by milling pure gold ingots,A,"'A' [Phillips' 11th ed 551/ 12th ed 413]
According to new edition chemically precipitated or powdered gold is now called as ""Granulated gold"" or encapsulated gold powder.",
Dental Materials,Direct Filling Gold,11,In type II gold alloys ________ Karat gold is used:,24 K,22 K,18 K,10 K,C,"'C' [Phillips' 11th ed 575/ 12th ed 368]
24 karat gold contains 100% of pure gold. Type II gold alloys contain 75% of gold. So Type II gold alloys contains 18k gold.",
Dental Materials,Direct Filling Gold,12,"When Gold fused with porcelain is fired at very high temperature, greenish discoloration of cervical margin is due to",High firing temperature,Disintegration of opaque layer,Presence of copper,Formation of excess oxides,C,"'C' [Phillips' 11th ed 588/ 12th ed 75]
Silver and copper may cause greenish discoloration at the cervical margins if they are present in the metal ceramic alloys.",
Dental Materials,Direct Filling Gold,13,The more appropriate term for annealing of direct filling of gold is,Bridging,Cold welding,Stepping,Desorbing,D,"'D' [Phillips 12th ed 414]
A more appropriate term would be desorption than annealing, because the objective is to remove the gases adsorbed on to surface of gold.",
Dental Materials,Direct Filling Gold,14,Direct filling gold formed by electrolytic precipitation is called by all the terms EXCEPT,Crystalline,Granular gold,Mat gold,Sponge gold,B,"'B' [Phillips 11th ed 548]
Refer Direct Filling Gold: point No.3 in synopsis.",
Dental Materials,Direct Filling Gold,15,The pure form of gold used in dentistry is known as,Cohesive gold,Non cohesive gold,Class I casting gold,Class IV casting gold,A,"'A' [Phillips' 11th ed 547/ 12th ed 414]
Non-cohesive gold should be disorbed or annealed to remove the surface contaminants before using it as restorative material.",
