"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Complete Denture","AIPG 2017 Complete Denture","18","Which of these is a medio-lateral curvature","Curve Of Wilson","Curve Of Spee","Curve Of Monson","Pressure Curve","A","'A' [Check Explanation Below]

• Curve of Spee (Anteroposterior curve): It is a curved alignment of the occlusal surfaces of the teeth following the arc of a circle of about 4 inches radius, with the center above the eye.
• Curve of Wilson (Mediolateral curve): It is the mediolateral curvature of the posterior occlusal plane. For each side of arch the mandibular posterior teeth are tilted lingually, and the maxillary posterior teeth are tilted buccally.
• Curve of Monson: It is based on the spherical theory. Each cusp and incisal edge touches or conforms to the surface of a sphere of 8 inches diameter with its center in the region of the glabella.",""
"Complete Denture","AIPG 2017 Complete Denture","19","In case of complete dentures with shallow angle of eminence, the type of teeth used to obtain balanced occlusion is:","long cusp with deep fossa","long cusp with shallow fossa","short cusp with deep fossa","short cusp with shallow fossa","D","'D' [Okeson 6th ed 114]

Posterior tooth form and condylar angle:
• Shallow eminence angle → requires shallow cuspal teeth (short cusps with shallow fossae) so that balanced occlusion can be achieved without steep compensating curves.
• Steep eminence angle → allows teeth with deep cusps and fossae.
• This principle follows from Thielemann's formula: compensating curves and cuspal height must be balanced with condylar inclination.",""
"Complete Denture","AIPG 2017 Complete Denture","20","Sunderland classification type IV nerve injury which structure is intact","Epineurium","Perineurium","Endoneurium","Mesoneurium","A","'A' [Check Explanation Below]

Sunderland Classification of Nerve Injuries:
| Class | Injury | Structures Intact |
|---|---|---|
| I (Neuropraxia) | No axon disruption | Endoneurium, Perineurium, Epineurium all intact |
| II | Axonal disruption | Endoneurium, Perineurium, Epineurium intact |
| III | Axonal + Endoneurial disruption | Perineurium, Epineurium intact |
| IV | Perineurial rupture/fascicle disruption | Epineurium intact |
| V (Neurotmesis) | Complete nerve trunk discontinuity | Nothing intact |

Sunderland Type IV: Epineurium is the only intact structure.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","1","Which of the following statements is true regarding taking interocclusal record with plaster of Paris?","It shows resistance to interocclusal force","Material will distort under load","Abrasion of plaster with movement of articulator","It is difficult for the patient to keep mandible at desired position for long time till setting of plaster","D","'D' [Interocclusal records in prosthodontic rehabilitations - An overview - Dr. Neeraj Arora]

Disadvantages of plaster of Paris for interocclusal records:
• It is difficult to handle because the material is fluid and unmanageable prior to setting.
• The final interocclusal record is brittle.
• It dehydrates, is significantly brittle, sticks to the teeth and is technique sensitive.
• It is difficult for the patient to keep mandible at desired position for long time till setting of plaster.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","2","Most common area of fracture of maxillary denture:","Tori","Buccal frenum","PPS","Anteroposterior direction including labial notch","D","'D' [AV Naik, Complete denture fractures; an overview]

Midline fracture was most common in both upper and lower dentures. Anteroposterior direction including labial notch (midline) is the most common site of fracture of maxillary denture.

• The two types of forces can be applied on the palatal plate of the denture, the compressive and tensile forces.
• During the loading cycle, the tensile and compressive stresses are generated in the acrylic resin denture.
• Midline fracture occurs when the area around the labial notch acts as a stress concentrator with crack initiation and propagation.
• The crack always propagates toward the area of least resistance, which is the shortest distance between the notch and the posterior border of the acrylic resin - i.e. the midline.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","3","The following is not done during pre-prosthetic mouth preparation:","Soft tissue removal","Removal of bony undercut","Psychological preparation of patient","Increase in denture bearing area","C","'C' [Nallaswamy Textbook of Prosthodontics 2nd ed 61-62]

Pre-prosthetic MOUTH preparation includes:
• Removal of residual roots and impacted teeth
• Removal of bony irregularities
• Ridge correction and augmentation
• Frenectomy and vestibuloplasty
• Soft tissue grafts
Psychological preparation is part of patient management but NOT a mouth preparation procedure.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","4","Ceramic teeth are bonded by:","Mechanical","Chemical","Nano resin fillers between ceramic and base","Pure bonding","A","'A' [Nallaswamy textbook of Prosthodontics 2nd ed-462 / Heartwell textbook of complete denture 5th ed 317]

The porcelain teeth must be attached to the supporting base mechanically, usually by gold pins (diatorics). The acrylic resin teeth are bonded to denture base by chemical means.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","5","All are common between denture sore mouth and burning mouth syndrome except?","More common in elderly patient","Prevalence is more in Females than male","no signs intraorally","more prevalence in denture bearing patients","C","'C' [Boucher 12th ed 35]

Burning mouth syndrome (BMS) and denture stomatitis comparison:
• Both are more common in elderly patients (Option A is common).
• Both are more common in females (Option B is common).
• Denture sore mouth HAS intraoral signs (erythematous palatal mucosa, papillary hyperplasia), whereas BMS has NO intraoral signs.
• Therefore Option C (no signs intraorally) is NOT common to denture sore mouth - it only applies to BMS.
• Both have more prevalence in denture bearing patients (Option D is common).",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","6","Saliva under denture base providing adequate retention is an example of","Adhesion","Cohesion","Vander well forces","Colloidal forces","A","'A' [Heartwell, textbook of complete denture 5th ed]

Adhesion is the attraction between saliva molecules and denture base and oral mucosa. Cohesion is the attraction between saliva molecules to each other. Interfacial surface tension is the result of the interaction of adhesion and cohesion.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","7","Maximum retention in soft palate is seen when","V-shape palate with 60 degrees to horizontal","U-shape palate with 45°","Broader coverage of palate with almost zero angle","90-degree angle","C","'C' [Winkler 2nd ed 48]

Retention of the maxillary denture is dependent on palatal form. A flat palate (broader coverage, almost zero angle of soft palate inclination) provides the maximum seal/retention because:
• Greater surface area for adhesion
• Wider posterior palatal seal
• No displacement of denture in any direction",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","8","Higher broader coverage of denture base is explained by","Realeff effect","Benzold-bruke effect","Snow shoe effect","Stability","C","'C' [Heartwell, Textbook of complete denture 5th ed 227]

Maximum coverage provides the snowshoe effect - the same as snow shoes which distribute weight across a broad area. In denture construction, maximum coverage of the denture base helps spread occlusal forces over a greater surface area of the ridge, reducing the stress per unit area on the tissues.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","9","Most common difficulty seen when mandibular complete denture with acrylic teeth opposes natural teeth","Abrasion of acrylic tooth","Mandibular denture fracture","Abrasion of natural teeth","Difficulty in establishing balance occlusion bilaterally","D","'D' [Winkler 2nd ed 417]

Single complete denture opposing natural dentition has the following challenges:
• Unfavorable occlusal relationships
• Difficulty in achieving balanced occlusion bilaterally since natural teeth do not provide balanced contacts
• If porcelain teeth are used, there will be excessive wear of the opposing natural teeth.
• If acrylic teeth are used, they will wear rapidly against natural teeth.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","10","Disadvantage of metallic denture base","Increase weight","Retain plaque","Difficult to reline","Difficult to clean","C","'C' [Winkler 2nd ed 313 / McCracken]

A metal denture base's principal disadvantages are that it is difficult to adjust and reline. Also it cannot be relined with direct (chairside) reline materials without first removing a portion of the metal base.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","11","Denture stomatitis is commonly caused by?","Candida","Streptococcus","Cryptococcus","M. tuberculosis","A","'A' [Boucher 12th ed 35]

The diagnosis of candida associated denture stomatitis is confirmed by the finding of mycelia or pseudohyphae in a direct smear or by isolation of candida species in high numbers from lesion (>50 colonies).",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","12","Use of transparent acrylic template in case of immediate denture helps in:","Trimming of jagged bone margins","Conditioning of socket","Socket healing","Impression taking","A","'A' [Winkler 2nd ed 71]

Identification of the amount and extent of bone to be removed can be simplified by the fabrication of a transparent template made on a previously altered cast. The bone prominences and irregularities are indicated in the patient's mouth by pressing the template against the mucosa of the extraction site. These areas of bone can then be surgically reduced.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","13","Difference between Hanau Vue and Hanau Vue II is","Condyles are open in both","Condyles are closed in both","Condyles are open in Hanau Vue and closed in Hanau Vue II","Condyles are open in Hanau Vue II and closed in Hanau Vue I","D","'D' [Winkler 2nd ed 166]

The only difference between the two instruments (Hanau Vue and Hanau Vue II) is that the Wide Vue has a closed condylar track and the Wide Vue II has an open condylar track.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","14","Anterior guidance cannot be used in following cases except?","Posterior open bite","Class 3 reverse over jet","Class 1 with severe class anterior open bite","Class 1 with severe proclination","A","'A' [Winkler 2nd ed 243]

• In option A (Posterior open bite) - Anterior guidance can be recorded easily as the anterior teeth are in contact while the posterior teeth have a gap.
• In option B (Class 3 reverse overjet) - Anterior guidance cannot be recorded as there is no normal anterior tooth overlap.
• In option C (Class 1 with severe anterior open bite) - No anterior guidance exists.
• In option D (Class 1 with severe proclination) - Anterior guidance cannot be recorded accurately.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","15","When soft tissue liner is used, pressure threshold for basal tissues should?","Increase","Decrease","remain same","depends on basal tissue area resiliency","C","'C' [A technique for using short term soft liners as definitive soft liners - The Journal of Contemporary Dental Practice]

It does not change the pressure threshold for basal tissue. Soft liners act as shock absorbers but do not alter the intrinsic pressure threshold of the underlying basal tissues.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","16","After getting new denture, patient complaints of tiredness while wearing it, while tiredness got relieved on removing the denture, what will be the cause?","Increased VDO","Decreased VDO","Improper centric relation","Improper bilateral balanced occlusion","A","'A' [Winkler 2nd ed 190]

A lack of interocclusal distance or increased vertical dimension of occlusion can create soreness of underlying ridges, muscle fatigue, and temporomandibular joint pain. Muscle will continue to exert force to overcome this obstacle, hence patient will complaint of tiredness while wearing it. The tiredness will be relieved on removing the denture as the muscles can relax.",""
"Complete Denture","Recent Papers 2017-18 Complete Denture","17","A polysulfide impression was taken and cast was poured from it, impression was good, but details have not come, what to do","Wash the impression before pouring","Add surfactant to the impression material","Spray surfactant on the cast and wash the impression before pouring","Add surfactant to both cast and impression material","B","'B' [The Journal of Prosthetic Dentistry - Wettability of elastomeric impression materials]

The incorporation of certain nonionic surfactants into silicone and polysulfide elastomers increases their wettability. Improved wettability results in less bubble entrapment in poured casts and better surface detail reproduction. Adding surfactant to the impression material (before taking the impression) improves wettability and allows better detail.",""
