"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","5. Composites","72","Which lasers can be used to cure composite resins?","Argon","NdYAG","ErYAG","CO2","A","'A' [COMEDK-2011]",""
"Operative Dentistry","5. Composites","73","After the dentist has completed an etching procedure on a class III composite preparation, the preparation gets contaminated with saliva. In response, the dentist should do which of the following?","Blow away the saliva with air, and then proceed.","Rinse away the saliva with water, dry the preparation, then proceed.","Wipe away the saliva with cotton pellet, rinse the preparation with water, dry it with air, and then proceed.","Rinse away the saliva with water, dry the preparation with air, then repeats the etching procedure.","D","'D' [AIPG-2009, 11]",""
"Operative Dentistry","5. Composites","74","The value of C-factor for class IV composite restoration is","0.25","0.5","1.0","2.0","A","'A' [KCET-2012]",""
"Operative Dentistry","5. Composites","75","For indirect tooth-colored restorations the recommended gingival-occlusal divergence per wall is in the range of","Greater than 2-5 degrees","2-5 degrees","Less than 2-5 degrees","Less than 5 degrees","B","'B' [KCET-2012]",""
"Operative Dentistry","5. Composites","76","The first generation and second generation flowable composites are intended to be used for","Class V and Class II restorations, respectively","Pit-and-fissure sealants and small anterior restorations, respectively","Class I and class II restorations, respectively","Pit-and-fissure sealants and Class I restorations, respectively","B","'B' [KCET-2012]",""
"Operative Dentistry","5. Composites","77","The components of fourth generation dentin bonding systems are described as","Self etching adhesive","Self etching primer/adhesive","Total etch, multi bottle","Total-etch, single bottle","C","'C' [KCET-2012]",""
"Operative Dentistry","5. Composites","78","As compared to total etch adhesives, self etching primers are","More technique sensitive","Less technique sensitive","Same in sensitivity","None of the above","B","'B' [BHU-2012]",""
"Operative Dentistry","5. Composites","79","While halo or line around enamel margin in composite restoration is not due to","Low intensity light curing","High intensity light curing","Inadequate etching and bonding","Traumatic contouring","B","'B' [BHU-2012]",""
"Operative Dentistry","5. Composites","80","The purpose of acid etching prior to composite resin restoration is","To soften the enamel","To produce surface irregularities","To produce a clear enamel surface","To remove the smear layer","B","'B' [AP-2012]",""
"Operative Dentistry","5. Composites","81","While working with dental material the factor C is associated with","Condensation force","Tensile strength","Polymerization shrinkage","Carving of amalgam","C","'C' [AIPG-2012]",""
"Operative Dentistry","5. Composites","82","A young female patient reports to the dental office with complaint of small gaps between her teeth","Porcelain veneers","Porcelain jacket crown","Orthodontic tooth movement","Diastema closure using composite","D","'D' [COMEDK -2013]",""
"Operative Dentistry","5. Composites","83","After etching you see hand piece oil contamination than you should do:","Re etching for 10 sec & than continue","continue with bonding","dry with air syringe and proceed with bonding agent","Rinse with water and proceed with bonding agent","D","'D' [NEET-2013]",""
"Operative Dentistry","5. Composites","84","For photo initiated resin system, the optimum depth of cure is obtained with emitting orifice held","within 4 mm of resin surface","slightly touching resin surface","within 1 mm of resin surface","within 3 mm of resin surface","B","'B' [AP-2013]",""
"Operative Dentistry","5. Composites","85","For a bonding agent to be effective wetting angle should be","Minimum with dental hard tissue","Minimum with dentin and Maximum with enamel","Maximum with dentin and Minimum with enamel","Maximum with dental hard tissue","A","'A' [AIMS NOV-13]",""
"Operative Dentistry","5. Composites","86","Diagnodent uses what for detecting caries","Sound wave","Visible light","LASER","Nanotechnology","C","'C' [AIMS NOV-13]",""
"Operative Dentistry","5. Composites","87","According to scientists recent studies says about pattern of enamel prism demineralization, true is","Head and tail both are resistant to dissolution","Head and tail both are not resistant to dissolution","Head is more resistant to dissolution","Tail is more resistant to dissolution","D","'D' [AIMS NOV-13]",""
"Operative Dentistry","5. Composites","88","Bonding agents have hydrophilic and hydrophobic groups, hydrophobic group binds which structure","Calcium in enamel","Hydroxyapatite group in hard tissue","Resin in restoration","Collagen in dentin","C","'C' [AIMS NOV-13]",""
"Operative Dentistry","5. Composites","89","Type I enamel etching pattern","Involves the dissolution of prism peripheries","Involves the dissolution of prism cores","Not related with enamel prism","Involves dentin and enamel","A","'A' [AIMS NOV-13]",""
"Operative Dentistry","5. Composites","90","The principal resin constituent of polishable composite resin is","Poly methyl methacrylate","Polycarbonates","Urethane dimethacrylate","Cyanoacrylates","C","'C' [AP-14]",""
"Operative Dentistry","5. Composites","91","Glass reinforced composite is used in all of the following except ?","Obturation of young permanent teeth","Splinting of teeth","Space maintainer","Used in intra-post cementation of endodontically treated tooth","D","'D' [AIPG-14]",""
"Operative Dentistry","5. Composites","92","C-factor is associated with?","Condensing force for amalgam","Cavity preparation factor for amalgam","Root curvature","Polymerisation shrinkage in composite","D","'D' [AIIMS MAY-14]",""
"Operative Dentistry","5. Composites","93","Which of the following contains primer and bonding agent in a single bottle and is known as 'single component system'","3rd generation","4th generation","5th generation","6th generation","C","'C' [PGI DEC-13]",""
"Operative Dentistry","5. Composites","94","Self-etching adhesives?","Incorporates the smear layer into the surface","Removes the smear layer","Fixes the smear layer","Makes impregnation in the smear layer by acidic molecules but does not remove it.","D","'D' [PGI DEC-11]",""
"Operative Dentistry","5. Composites","95","All of the following help in reducing polymerization shrinkage EXCEPT","RMGIC liner","Flowable composites","Anatomic layering technique","Use of co-polymers like TEGDMA","D","'D' [KERALA-2015]",""
"Operative Dentistry","5. Composites","96","What is the thickness of bonding agent when applied with brush to condition the dentin which minimises or prevents air incorporation?","50 microns","100 microns","150 microns","200 microns","B","'B' [PGI DEC-2013]",""
"Operative Dentistry","5. Composites","97","Total-etch concept was put forth by","Nakabayhashi","Buonocore","Bowen","Fusayama","A","'A' [KERALA-2015]",""
"Operative Dentistry","5. Composites","98","Re-etching saliva contaminated etched enamel should be done for","30 seconds","20 seconds","10 seconds","5 seconds","C","'C' [KERALA - 2016]",""
"Operative Dentistry","5. Composites","99","Enamel etching produces","Two patterns","Three patterns","Four patterns","One pattern","B","'B' [KERALA - 2016]",""
"Operative Dentistry","5. Composites","100","Major difference between self-etch primer and total etch adhesive?","Bond strength","Time","No need of wet bonding agent","Amount of smear layer removal","D","'D' [AIPG - 2015]",""
"Operative Dentistry","5. Composites","101","The 37% hydrophosphoric acid typically dissolves about _______ micrometer of enamel surface and creates a zone of etched enamel rods for about 15-25 micrometer","5-10 microns","1-5 microns","10-15 microns","> 15 microns","A","'A' [AIPG - 2015]",""
"Operative Dentistry","6. Cast Restorations","1","Secondary flare provides a marginal metal of","10-20 degrees","30-40 degrees","140-150 degrees","none of the above","B","'B' [MAN-94,AIIMS-93]
In intracoronal cavity preparations, bevels are placed on occlusal and gingival margins while flares are prepared on facial and lingual proximal walls.
• 30 – 40° marginal metal which can be easily burnishable and adaptable.
• 140 – 150° strong enamel margin.

Primary flares always have a specific angulation of 45° to the inner dentinal wall paper. Secondary flare is a flat plane superimposed perpendicular to a primary flare. Secondary flares have different angulations.",""
"Operative Dentistry","6. Cast Restorations","2","The size of sprue in casting an average bicuspid M.O.D. casting by centrifugal force is","10 gauge","12 gauge","16 gauge","20 gauge","B","'B' [MAN-98]
Generally sprue former diameter is between 8 – 18 gauge, 8 gauge is 3mm in diameter and 18 gauge is 0.8mm in diameter. The more the diameter, the faster the melt enters the mold.
• Sprue gauge for inlay – 8 – 12
• Sprue gauge for onlay – 10 – 14",""
"Operative Dentistry","6. Cast Restorations","3","Sprue should ideally be made of","Inlay wax","plastic rod","Hollow plastic","hollow metal","D","'D' [Marzouk 1st ed 376]
The three types of sprue formers are resin, wax and metal. Metal sprue formers have the advantage of rigidity during investment. Metal sprue formers may be hollow or solid.

Hollow metal sprue formers are preferable as they are more retentive to the pattern and supply minimal heat to the already formulated pattern.",""
"Operative Dentistry","6. Cast Restorations","4","In a class II mesio occlusal inlay gingival bevel is at","30-40","45-60","60-80","no fixed angulation","A","'A' [MAN-99,2K]
Occlusal bevel in inlay – 30 - 45°
• Gingival bevel in inlay – 30°
• Gingival bevel in amalgam restoration – 15-20°",""
"Operative Dentistry","6. Cast Restorations","5","Reverse bevel is given for","Convenience form","Resistance from","Lap sliding fit","To remove the undermined enamel","A","'A' [MAN-01]

| Bevel | Description |
|---|---|
| Partial bevel | Involves part of enamel. Used for removal of weakened enamel. |
| Short bevel | Involves entire enamel. |
| Long bevel | Involves entire enamel and half of dentin. Most commonly used bevel. |
| Full bevel | Involves full enamel and dentin. |
| Counter or reverse bevel | For capping cusps to protect and support them. |",""
"Operative Dentistry","6. Cast Restorations","6","The final polish of a cast gold alloy to achieve a smooth polished surface is done by","Pickling","electropolishing","sand blasting","rouge","D","'D' [Marzouk 1st ed 388]
Pickling is the process of cleaning the gold casting by 50% warm HCl. Final polishing of cast gold restorations is by the use of Iron oxide (rouge).

Option 'C' sandblasting with aluminium oxide is recommended for removing the investment material from base metal alloys. Final finishing of base metal restorations is obtained by electrolytic polishing.",""
"Operative Dentistry","6. Cast Restorations","7","In a MO cavity prepared for inlay, mechanical advantage to prevent proximal displacement of the restoration is by establishing:","Adequate pulpal depth","Parallel walls","Occlusal dovetail","Acute lingual inclination in axiogingival area","C","'C' [AIIMS-01,AP-04]",""
"Operative Dentistry","6. Cast Restorations","8","The sprue in wax pattern should be placed","At right angle","At acute angle","At obtuse angle","It depends upon type of wax pattern","A","'A' [AIPG-04]
The sprue is placed at 45° angle to the wax pattern. If it is directed at 90° to a flat portion of a wax pattern, reverse flow with turbulence occurs.",""
"Operative Dentistry","6. Cast Restorations","9","The occlusal clearance of an onlay is best detected by;","Depth cuts","Visual inspection","Wax chew-in","Articulating paper","C","'C' [Sturdevant 4th ed 824]
Wax interocclusal records are helpful for checking the occlusal clearance.

Option 'A' depth cuts serve as guides for the cusp reduction.",""
"Operative Dentistry","6. Cast Restorations","10","Type III gold alloy does not have following features except:","Harder than type IV","Used for small inlays","Easily burnishable than type IV","Less gold than type IV","B","'B' [AIIMS-95]
Cast gold alloys contain at least 75% of noble metal elements. The content of gold decreases from Type I to Type II alloys.",""
"Operative Dentistry","6. Cast Restorations","11","Binder in investment for dental castings:","Provides about reduction in expansion","Provides adequate strength to the investment, holds ingredients together and provides rigidity.","Is usually a form of silica","Can be safely heated above 700°C when present in the form of gypsum","B","'B' [AIIMS-92]",""
"Operative Dentistry","6. Cast Restorations","12","During preparation for cast gold restoration, the tooth tissue which is weakened by cavity preparation and subjected to damage by forces of mastication must be:","Reduced and covered by a cast restoration","Cemented firmly on amalgam core","Protected by full coverage of the teeth","Beveled and the patient asked not to exert force","A","'A' [AIPG-98,01]",""
"Operative Dentistry","6. Cast Restorations","13","Dental wax pattern should be invested as soon as possible because of danger of:","Distortion due to relaxation of internal stresses","Drying of the wax pattern","Continued expansion of wax","Reduction in flow of wax","A","'A' [AIPG-98,AP97]",""
"Operative Dentistry","6. Cast Restorations","14","Gypsum bonded investment should not be heated above:","900 degrees centigrade","1000 degrees centigrade","700 degrees centigrade","800 degrees centigrade","C","'C' [KAR -2K]",""
"Operative Dentistry","6. Cast Restorations","15","It is necessary to remove a disto-occlusal inlay from maxillary premolar. The procedure of choice is:","Cut through the isthmus and remove the inlay in 2 pieces","Use a chisel and mallet","Try to tease the inlay out with help of an elevator","Remove the inlay in one piece","A","'A' [AIIMS-95]",""
"Operative Dentistry","6. Cast Restorations","16","Water quenching a gold alloy casting (within its investment. is done immediately after the dull redness of the button disappears is done to:","Increase the degree of ductility of the casting","Decrease corrosion","Facilitate the easy removal of the casting from its mold","To achieve a desirable surface on the casting","A","'A' [AIPG-01]",""
"Operative Dentistry","6. Cast Restorations","17","The minimally acceptable restoration for an endodontically treated maxillary first premolar is:","An onlay","An MOD amalgam","A full cast crown","An occlusal amalgam","A","'A' [PGI-03]",""
"Operative Dentistry","6. Cast Restorations","18","Failure of casting to seat on the cast is overcomed by","Scraping the cast to seat","Forcefully position the casting","Wash the casting with HCL","Discard if the discrepancy is more than 0.3mm","D","'D' [PGI-02]",""
"Operative Dentistry","6. Cast Restorations","19","Which of the following is the functionally generated occlusal registration in an indirect gold casting technique","Centric relation","Anatomic registration","Registration of the envelope of occlusion","Static registration of dynamic occlusion","B","'B' [AIPG-92]",""
"Operative Dentistry","6. Cast Restorations","20","The asbestos liner is used in a casting ring to","Permit expansion of the mold","Retard heating of the investment","Facilitate venting of the mold","Both 1 and 3","D","'D' [KAR-99]",""
"Operative Dentistry","6. Cast Restorations","21","The best restoration for posterior tooth with an undermined cusp with caries is:","Cast gold","Silver amalgam","Direct gold filling","Pin retained amalgam restoration","A","'A' [PGI-01]",""
"Operative Dentistry","6. Cast Restorations","22","Reverse bevels are given:","To facilitate easy withdrawal of wax pattern","For purpose of aesthetics","To counteract oblique forces","All of the above","C","'C' [AIPG-96,94]",""
"Operative Dentistry","6. Cast Restorations","23","Pain and sensitivity in a tooth with onlay after 4 months is due to:","Supra occlusion","Gingivitis","Infra occlusion","None of the above","A","'A' [AIIMS-97]",""
"Operative Dentistry","6. Cast Restorations","24","In designing a retainer on a noncarious mandibular first premolar abutment with short clinical crown which of the following restorations is most appropriate?","A full crown","A reverse 3/4 crown","MOD onlay","Inlay","C","'C' [AIPG-92]",""
"Operative Dentistry","6. Cast Restorations","25","Contact areas in a gold inlay should be:","Soldered","Carved out and contoured in the wax pattern","A point contact with neighboring teeth","Rounded and at a distance from neighboring tooth","B","'B' [AIPG-95]",""
"Operative Dentistry","6. Cast Restorations","26","Pickling is done:","To remove oxide film from casting","Polish the casting","Improve the strength of casting","Avoid casting defects","A","'A' [AIPG-96,94]",""
"Operative Dentistry","6. Cast Restorations","27","Base metal alloys are useful for","Cast partial dentures","Crowns","Orthodontic wires","all of the above","D","'D' [AIIMS-03,KAR-91]",""
"Operative Dentistry","6. Cast Restorations","28","In class II cavity for inlay, the cavosurface margin at the gingival seat clears the adjacent tooth by:","0.20± 0.05mm","0.50± 0.20mm","0.80 ± 0.35mm","1.10 ± 0.45mm","B","'B' [AIIMS-93]",""
"Operative Dentistry","6. Cast Restorations","29","Short bevel extends","in almost 2/3 of the enamel","all of the enamel and half of the dentine","all of the enamel only","1/3 of the enamel","A","'A' [AIPG-97,COMEDK-08]",""
"Operative Dentistry","6. Cast Restorations","30","Who was the first person to introduce cast inlay restoration into dentistry?","William H Taggart","Micheal Buonocore","GV Black","Bowen","A","'A' [COMEDK-04]",""
"Operative Dentistry","6. Cast Restorations","31","The strength of dental investment for gold alloy is dependent on the amount of:","Silica","Carbon","Copper","gypsum","A","'A' [KAR-04]",""
"Operative Dentistry","6. Cast Restorations","32","Retention of inlay is increased by","Increased axial length of preparation","flat pulpal walls","Rounded internal line angles","all of the above","D","'D' [KAR-98]",""
"Operative Dentistry","6. Cast Restorations","33","Blocking out under cuts in cavity preparation for cad cam inlay is carried out by","Dentist after final cavity preparation stage","Laboratory technician before wax pattern Preparation","The system automatically during the optical impression","Dentist in the wax preparation","C","'C' [UPSC-01]",""
"Operative Dentistry","6. Cast Restorations","34","After an inlay preparation which of the following would be most appropriate to expose margins for an elastic impression?","Surgical intervention","Packing with cord impregnated with alum or epinephrine","Packing with cord impregnated with Zinc chloride","Packing with Zinc oxide eugenol","B","'B' [APPSC-99]",""
"Operative Dentistry","6. Cast Restorations","35","The function of a reservoir in a sprue is to avoid:","Localised shrinkage porosity","Microporosity","Generalised porosity","None of the above","A","'A' [AIPG-99]",""
"Operative Dentistry","6. Cast Restorations","36","Biocompatibility is best for:","Beta-titanium","Stainless steel","Nitinol","Base metal alloys","A","'A' [AIPG-00]",""
"Operative Dentistry","6. Cast Restorations","37","Sprue pin is attached to posterior teeth in","Cusp tip","contact area","marginal ridge","proximal surface","B","'B' [PGI-03]",""
"Operative Dentistry","6. Cast Restorations","38","Fracture tooth is restored with","Pin retained amalgam","Cast gold","Both","Direct gold","C","'C' [PGI-03]",""
"Operative Dentistry","6. Cast Restorations","39","Inlay is","Cast gold","Direct gold","Both","None of the above","A","'A' [PGI-03]",""
"Operative Dentistry","6. Cast Restorations","40","The CAD-CAM system uses","Cadmium in castings","A porcelain furnace with very high temperature","uses a video camera to all the prepared tooth","None of the above","C","'C' [KAR-98]",""
"Operative Dentistry","6. Cast Restorations","41","Ideal requirement to metal ceramic casting","Low fusing ceramics and high fusing alloys","Matching of co-efficients of thermal expansion","Bonding between ceramic and alloy","All of the above","D","'D' [MAN-02]",""
"Operative Dentistry","6. Cast Restorations","42","Gap between true end of casting ring and wax pattern should be","¼ inch","1/2 inch","3/8 inch","one inch","B","'B' [MAN-02]",""
"Operative Dentistry","6. Cast Restorations","43","The most commonly used Titanium alloy for dental and medical purposes is","Ti 6Al 4V","Ti 5Al 4 V","Ti5Al 5V","Ti6Al 6 V","A","'A' [KAR-02]",""
"Operative Dentistry","6. Cast Restorations","44","Cobalt chromium alloys contain","30% cobalt and 60% chromium","60% cobalt and 30% chromium","1% palladium","20% gold","B","'B' [AIPG-03]",""
"Operative Dentistry","6. Cast Restorations","45","Cleaning of base metal alloy is done by","Warm HCL","Cold HF","Cold H2 So4","Sand blasting with aluminium oxide","B","'B' [AIIMS-97]",""
"Operative Dentistry","6. Cast Restorations","46","Glossy smooth margins of a casting are due to","Shrinkage of alloy on cooling","Investment breakdown","incomplete wax elimination","incomplete gas elimination","C","'C' [AIIMS-99]",""
"Operative Dentistry","6. Cast Restorations","47","Incomplete casting is the result of","More porous investment in the mold","Narrow sprue diameter","Hollow sprue pin","Large reservoir","A","'A' [AIIMS-95]",""
"Operative Dentistry","6. Cast Restorations","48","Back pressure porosity can be avoided by","Using asbestos liners","By placing the sprue at least one quarter inch away from the end of casting ring","Preventing rapid heating of investment","Using a short and wide sprue","B","'B' [AP-98]",""
"Operative Dentistry","6. Cast Restorations","49","Localised shrinkage porosity is seen when there is","Thin sprue","Investment heated strongly","Inadequate air discharge","Low casting pressure","A","'A' [PGI-01]",""
"Operative Dentistry","6. Cast Restorations","50","The function of a sprue is to","Form an opening for molten metal to enter the mold","Help polish cast restorations","Eliminate air bubbles on the wax pattern","Reproduce fine detail","A","'A' [AIIMS-98]",""
"Operative Dentistry","6. Cast Restorations","51","The inlay wax used for direct technique:","Type I","Type II","Type III","Type IV","A","'A' [KAR-2K]",""
"Operative Dentistry","6. Cast Restorations","52","Titanium casting is done","Under vacuum in argon atmosphere","Under air pressure in nitrogen atmosphere","In specially fabricated aluminium vanadium crucible","using CAD-CAM technique","A","'A' [AIPG-04]",""
"Operative Dentistry","6. Cast Restorations","53","Passivating alloys are","Cr, Al, Ti","Cr, Mo, Ti","Cr, Fe, Mo","Cr, Gold, Ti","A","'A' [AIPG-04]",""
"Operative Dentistry","6. Cast Restorations","54","Crucible indicated for casting base metal alloys is:","Carbon crucible","Clay crucible","Quartz Crucible","High melting plastic crucible","C","'C' [AIPG-04]",""
"Operative Dentistry","6. Cast Restorations","55","Grain elongation is due to","Cold working","Recrystalization","Recovery","Age hardening","A","'A' [BHU-07]",""
"Operative Dentistry","6. Cast Restorations","56","Acute angles in gold gives","outline form","Convenience form","Esthetics","Retention form","D","'D' [BHU-07]",""
"Operative Dentistry","6. Cast Restorations","57","Which is the only nearly pure metal used for dental casting purposes?","Gold","Palladium","Silver","Pure titanium CP Ti","D","'D' [COMEDK-10]",""
"Operative Dentistry","6. Cast Restorations","58","The purpose of investment setting expansion is to compensate for","Casting Shrinkage","Casting expansion","Wax elimination","Alloy melting","A","'A' [COMEDK-10]",""
"Operative Dentistry","6. Cast Restorations","59","The porosity formed due to simultaneous nucleation of solid grains and gas bubbles at the first moment that the metal freezes at the mold walls is called:","Pinhole porosity","Gas inclusion porosity","Microporosity","Subsurface porosity","C","'C' [KAR-03]",""
"Operative Dentistry","6. Cast Restorations","60","The secondary flare is necessary for class II cast gold inlay preparation for several reasons but basically the direction of the flare results in -","Good aesthetics","60° marginal metal which is burnishable","40° marginal metal which is burnishable","10° marginal metal which is burnishable","C","'C' [COMEDK-09]",""
"Operative Dentistry","6. Cast Restorations","61","The Cavo surface gingival bevel for a class II cast gold inlay preparation should be","0.5 to 1 mm wide and blend with secondary lingual flare","0.2 to 0.3 mm wide and blend with secondary lingual flare","0.2 mm wide and blend with secondary lingual flare","3 to 4 mm wide and blend with secondary lingual flare","B","'B' [COMED-08]",""
"Operative Dentistry","6. Cast Restorations","62","Which of the following is not required for retention of cast gold restoration","Cavosurface bevel","Parallel walls","beveled axiopulpal line angle","undermining dentinal walls","D","'D' [BHU-07]",""
"Operative Dentistry","6. Cast Restorations","63","A patient comes to a dentist with decayed mandibular 1st molar including mesiobuccal and distobuccal cusp, restoration of choice is","Intermediate restoration","Composite","Cast metal","GIC","C","'C' [AIIMS MAY-14]",""
"Operative Dentistry","6. Cast Restorations","64","The longer and more parallel to opposing walls of a cast restoration","The greater the retention","The greater the resistance","The greater the compressive strength","The greater the tensile strength","A","'A' [KERALA - 2016]",""
"Operative Dentistry","7. Instrumentation","1","If the speed of the aerotor hand piece is increased to 100,000 rpm then.","Decreased vibration perception to the patient","More heat is generated resulting in pulpal damage","High efficiency","all of the above","D","'D' [MAN-99]",""
"Operative Dentistry","7. Instrumentation","2","Disadvantages of high-speed instrumentation is","aerosol spray inhalation","loss of tactile sensation to the operator","heat production","all of the above","D","'D' [MAN-99]",""
"Operative Dentistry","7. Instrumentation","3","Ultrahigh-speed rotary cutting tools rotate at","<60,000 rpm","60,000-3,00,000 rpm","3,00,000-5,00,000 rpm","> 5,00,000 rpm","B","'B' [MAN-95]",""
"Operative Dentistry","7. Instrumentation","4","Which of the following instruments will have a four number formula","ordinary hatchet","GMT","Jeffery hatchet","all the above","B","'B' [MAN-2K]",""
"Operative Dentistry","7. Instrumentation","5","The most effective method of maintaining dry field in dentistry is","Gingival retraction","Rubber dam","Throat swab and cotton","Suction tips","B","'B' [MAN-02]",""
"Operative Dentistry","7. Instrumentation","6","Instrument used for gingival retraction during rubber dam placement is","retainer no:208","retainer no:210","retainer no:212","retainer no:216","A","'A' [MAN-2K]",""
"Operative Dentistry","7. Instrumentation","7","When dental bur is sterilized by autoclaving, which of the following chemical is used for protection of the bur","Sodium nitrate","Sodium nitrite","Silver nitrate","Silver nitrite","B","'B' [MAN-2K]",""
"Operative Dentistry","7. Instrumentation","8","The first number in the instrument formula indicates","Length of the blade in centimeters","1/10th of the width","angulation of the blade in degrees","primary cutting edge angle","B","'B' [AP -99]",""
"Operative Dentistry","7. Instrumentation","9","Cutting and grinding procedures are predominantly:","Two directional","Unidirectional","Three directional","Multidirectional","B","'B' [KAR-02]",""
"Operative Dentistry","7. Instrumentation","10","Four numbered instrument formula other than G.M.T. is:","Chisel","Hoe","Angle former","Hatchet","C","'C' [KAR-99]
Angle former is a special type of excavator.",""
"Operative Dentistry","7. Instrumentation","11","Rake angle is negative","If rake face is before/ahead of radial line","If rake face is inline with radial line","If rake face is behind radial line","None of the above","C","'C' [AP-03,AP-99]",""
"Operative Dentistry","7. Instrumentation","12","For the balance of hand cutting instrument:","cutting edges of the working end should be centered over the long axis of the handle","The cutting edge centered on a line running at right angle to the long axis of the handle","It should have shorter, straighter shank","It should have solid handle","A","'A' [KAR-03]",""
"Operative Dentistry","7. Instrumentation","13","High speed includes the R.P.M between","20000-50000","50000-100000","100000-200000","above 200000","C","'C' [AP-99,KAR-97]",""
"Operative Dentistry","7. Instrumentation","14","The type of chisel with the shank and blade slightly curved is:","Straight chisel","Wedelsaedt chisel","Enamel hatchet","GMT","B","'B' [AIPG -99]",""
"Operative Dentistry","7. Instrumentation","15","Instrument used to plane buccooproximal and linguoproximal walls in class II cavity is:","Enamel hatchet","Bibevelled hatchet","Chisel","Single sided chisel","B","'B' [AIPG-96]",""
"Operative Dentistry","7. Instrumentation","16","Instrument which forms a blade angle of more than 125 is likely to be:","biangle chisel","Curette","chisel","Angle former","A","'A' [AIPG-95]",""
"Operative Dentistry","7. Instrumentation","17","The advantage of ultra speed hand piece is:","Low frequency and high amplitude make the patient comfortable","High frequency and low amplitude do not let the patient perceive pain","Less trauma","None of the above","B","'B' [AIIMS-99, AIPG-96]",""
"Operative Dentistry","7. Instrumentation","18","On a carbide bur, a great number of cutting blades results in:","Less efficient cutting and a smoother surface","Less efficient cutting and a rougher surface","More efficient cutting and a smoother surface","More efficient cutting and a rougher surface","C","'C' [AIPG-03]",""
"Operative Dentistry","7. Instrumentation","19","The hard carious dentin is removed with","Excavator","Bur at low speed","Bur at high speed","None of the above","B","'B' [PGI-02]",""
"Operative Dentistry","7. Instrumentation","20","A major factor determining the efficiency of bur is:","Taper angle","Spiral angle","Head length","Head diameter","B","'B' [TNPSC-99]",""
"Operative Dentistry","7. Instrumentation","21","The angle former is a special type of","Chisel","Excavator","Hatchet","Rotary instrument","C","'C' [TNPSC-99]",""
"Operative Dentistry","7. Instrumentation","22","The enamel bevel of a gingival floor is done with:","Hatchet","Chisel","Hoe","Curette","A","'A' [AIPG-99]",""
"Operative Dentistry","7. Instrumentation","23","In dental burs, the angle formed between the back of the blade and the tooth surface is called as","Clearance angle","Rake angle","Cavosurface angle","Point angle","A","'A' [UPPSC-01]",""
"Operative Dentistry","7. Instrumentation","24","Efficiency of carbide bur increases by","Negative (or) Zero rake angle","90° edge angle","At high speed","All of the above","C","'C' [KAR-96]",""
"Operative Dentistry","7. Instrumentation","25","Sodium nitrite is used as","Antiplaque agent","Antirust agent","Desensitising agent","Bleaching agent","B","'B' [PGI-03]",""
"Operative Dentistry","7. Instrumentation","26","Universal matrix band retainer is also known as","Ivory B retainer","Tofflemire retainer","Sequiland retainer","None of the above","B","'B' [MAN-2K]",""
"Operative Dentistry","7. Instrumentation","27","Matrix band is difficult to place on ------ teeth","MO 25","DO 37","DO 24","MO 24","B","'B' [AIPG-93]",""
"Operative Dentistry","7. Instrumentation","28","Auto matrix is a","Matrix system that automatically gets attached with retainer and the tooth","System where a single retainer can be used for all matrix bands","Retainer less matrix system designed for any tooth regardless of its circumference","Retainer less matrix system designed for any tooth with specific circumference","C","'C' [UPSC-01]",""
"Operative Dentistry","7. Instrumentation","29","What is the thickness of class II matrix band","0.002 inches","0.002mm","0.02-inches","0.02mm","A","'A' [AP-97]",""
"Operative Dentistry","7. Instrumentation","30","Wedging in the interproximal areas in case of recession is called","Piggy back","Tie back","Tie through","None of the above","A","'A' [AP-00]",""
"Operative Dentistry","7. Instrumentation","31","Retainer less matrix that can be used for all teeth (Retainer less matrix)","Tofflemeir","Ivory No.1","Universal","Automatrix","D","'D' [AP-00]",""
"Operative Dentistry","7. Instrumentation","32","Which tooth separator works on traction principle","Ferrior","Wedge","Elliot","Ivory","A","'A' [AP-99,03]",""
"Operative Dentistry","7. Instrumentation","33","In which of the condition 'PIGGY BACK' wedging is indicated?","Proximal caries with gingival recession","Tooth with fluted surface","Class II with wide proximal box","Narrow class II cavity","A","'A' [KAR-93]",""
"Operative Dentistry","7. Instrumentation","34","Honing machine is used for:","CAD CAM Inlay fabrication","Polishing restorations","Mechanical sharpening of Instruments","Caries detection","C","'C' [KAR-02]",""
"Operative Dentistry","7. Instrumentation","35","Ferrier double dow separator works on the principles of","Wedge principle","Traction principle","Slow separation","Delayed tooth movement","B","'B' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","36","All of the following influence the efficiency of bur, except:","Neck diameter","Length and diameter of bur","Height of taper of bur.","Spiral angle and cross-cuts of bur.","C","'C' [AIIMS-06]",""
"Operative Dentistry","7. Instrumentation","37","In a class V preparation, during application of rubber dam the punch of the tooth to be restored should be made:","According to the template supplied","According to the existing arch form","Labial to the position of the tooth to be operated","Lingual to the position of the tooth to be operated","B","'B' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","38","Most significant angle in bur design","Rake angle","Clearance angle","Spiral angle","Crosscut angle","A","'A' [AP-08]",""
"Operative Dentistry","7. Instrumentation","39","Instrument that has a 4-digit formula:","Angle Former","Hoe","Hatchet","Spoon Excavator","A","'A' [AIPG-06]",""
