Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,2. IMPRESSION MATERIALS,87,Which of the following is correct regarding chemical setting of condensation silicone:,Polymerization occurs with repeated elimination of small molecules,Polymerization occurs with elimination of single byproduct,By condensation of repeated molecules of monomers,Condensation does not occur at all,A,"'A' [Phillips' 11th ed 151, 152/ 12th ed 154]",
Dental Materials,2. IMPRESSION MATERIALS,88,Which of the following is correct glass transition temperature of Impression compound?,43.5°C,39°C,65°C,100°C,B,"'B' [Phillips' 11th ed 288]
Glass transition temperature: (Tg)
""It is the temperature at which there is an abrupt increase in the thermal expansion coefficient indicating increased molecular mobility."" It is characteristic of the particular glassy structure."" It is approximately 35 - 39°C (AIIMS- 07).

At below Tg, the glass structure loses its fluid characteristics and has significant resistance to shear deformation. Synthetic dental resin is examples of glassy structures.",
Dental Materials,2. IMPRESSION MATERIALS,89,Which of the following is used as surface hardener in Impression material?,2% potassium sulfate,0.2% potassium sulfate,2% sodium sulfate,4% potassium sulfate,A,'A' [Phillips' 10th ed Pg 134],
Dental Materials,2. IMPRESSION MATERIALS,90,A technique of combining reversible and irreversible hydrocolloid that could bond to irreversible hydrocolloid is known as -,Injecting technique,Laminate technique,Immersion technique,Tempering technique,B,'B' [Phillips' 11th ed 245/ 12th ed 176],
Dental Materials,2. IMPRESSION MATERIALS,91,Which of the following best describes the working time of impression material?,After the start of appearing elastic properties of impression material,Just after the start of appearing elastic properties of impression material,The time from start of mixing till just before the start of appearing elastic properties of impression material,Loss of lusture of impression material,C,"'C' [Phillips' 11th ed 223/ 12th ed 161]
The measurement of working time begins with the start of mixing and ends just before the impression material has developed elastic properties.

Setting time: Time elapsing from the beginning of mixing until the curing has advanced sufficiently that the impression can be removed from the mouth with negligible distortion.",
Dental Materials,2. IMPRESSION MATERIALS,92,The ideal way to control setting time of alginate is,Use of warm water,Selection of fast setting alginate,Alter the W/P ratio,Alter mixing time,D,"'D' [Philip's 12th ed 172-173]
A slight modification in the W/P ratio or the mixing time can have marked effects on two important properties of the gel, tear strength, and elasticity; thus, the setting time is best regulated by the amount of retarder added during the manufacturing process. Usually, the manufacturers make both fast-setting alginate (1.5 to 3 min) and normal-setting alginate (3 to 4.5 min) to give clinicians a choice of the materials that best suit their working style.

Clinicians, however, can safely influence the setting time by altering the temperature of the water. It is evident that the higher the temperature, the shorter is the setting time of the mixing water should be controlled carefully within a degree or two of a standard temperature, usually 20°C, so that a constant and reliable setting time can be obtained.",
Dental Materials,2. IMPRESSION MATERIALS,93,Which of the following is correct arrangement of impression material regarding linear contraction in ascending order?,Addition silicone < Polyether < Polysulfide < Condensation silicone,Addition silicone < Polysulfide < Polyether < Condensation silicone,Condensation silicone< Polyether < Polysulfide < Addition Silicone,Condensation silicone < Polysulfide < Polyether < Addition Silicone,A,'A' [Phillips' 11th ed 224/ 12th ed 165],
Dental Materials,2. IMPRESSION MATERIALS,94,Polysulfide material is routinely not recommended because of:,Unpleasant odor and taste,Least permanent deformation,Low accuracy,Highest curing shrinkage,A,'A' [Phillips' 10th ed 151/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,95,Disadvantage of polysulphide as impression material:,High cost,Materials leaching out,Stretching leads to distortion,Difficulty in cast pouring,C,'C' [Phillips' 11th ed 227/ 12th ed 161],
Dental Materials,2. IMPRESSION MATERIALS,96,"Hydrocolloid material, show all except:",Hysterisis,Imbibition,Recrystallisation,Syneresis,C,'C' [Phillips' 11th ed 234/ 12th ed 174],
Dental Materials,2. IMPRESSION MATERIALS,97,Impression material which has a high incidence of air porosity is,Alginate impression material,Impression compound,Zinc oxide eugenol impression paste,Polyether impression material,A,'A' [Phillips' 11th ed 209/ 12th ed 153],
Dental Materials,2. IMPRESSION MATERIALS,98,Impression material that DO NOT harden by chemical reaction:,Zinc oxide eugenol,Impression compound,Alginate,Plaster of paris,B,'B' [Phillips' 11th ed 234/ 12th ed 174],
Dental Materials,2. IMPRESSION MATERIALS,99,A laminate impression technique utilizes:,Syringe agar and chilled tray alginate,Syringe agar and tray agar,Syringe agar and impression compound,Chilled alginate and impression compound,A,"'A' [Phillips' 11th ed 245/ 12th ed 176]
Laminate or Agar-Alginate method:
Tray is filled with chilled alginate that bonds with the agar expressed from a syringe. Alginate gels by chemical reaction and Agar gels by means of contact with the cool alginate.",
Dental Materials,2. IMPRESSION MATERIALS,100,Putty wash technique:,Light body and putty used at the same time,Putty used first and light body used second,Light body first and putty later,None of the above,B,'B' [Phillips' 11th ed 221/ 12th ed 160],
Dental Materials,2. IMPRESSION MATERIALS,101,Dimensional stability of elastomeric impression material can be given in descending order as :,Polysulphide > Polyether > Condensation silicone > Addition silicone,Polyether > Condensation silicone > Polysulphide > Addition silicone,Addition silicone > Polyether > Polysulphide > Condensation silicone,Addition silicone > Condensation silicone > Polysulphide > Polyether,C,'C' [Phillips' 12th ed 159],
Dental Materials,2. IMPRESSION MATERIALS,102,The monophase elastomeric material can be used as both tray and syringe material because it has,A Long setting time,It is economical,Pseudo plastic properties,Better recording of tissues,D,"'D' [Journal of Rubber Chemistry and Technology; 2003, Vol.76, pg 419 - 435]
Hardness measurement methods:
- Macrohardness tests (Rockwell and Brinnel)
- Microhardness tests (Vickers and Knoop)
- Shore
- Moh's hardness
- Barcoal hardness

The shore scleroscope measures hardness in terms of elasticity of the material. Shore hardness, using either the shore A or shore D scale is the preferred method for rubbers or elastomers and is also commonly used for softer plastics. It is commonly used to assess and compare the stress-strain behaviour of elastomers. Shore A is used to test soft elastomers and shore D is used to test the hardness of hard elastomers. Moh's hardness is defined by how well a substance will resist scratching by other substance. Barcoal hardness method is used to determine the hardness of both reinforced and non-reinforced rigid plastics.",
Dental Materials,2. IMPRESSION MATERIALS,103,The relative hardness of elastomers is determined using,Rockwell tester,Barcol indenter,Knoop pyramid,Shore durometer,D,"'D' [Journal of Rubber Chemistry and Technology; 2003, Vol.76, pg 419-435]",
Dental Materials,2. IMPRESSION MATERIALS,104,Rough surface of elastomeric impression results from:,Inadequate mixing,Air bubbles,Too rapid polymerization,Incomplete polymerization caused by premature removal from mouth,D,"'D>C' [Phillips' 11th ed 230 Tab 9-5]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Common failures that occur with use of non-aqueous elastomeric impression materials</th></tr><tr><th>Type of failure</th><th>Causes</th></tr></thead><tbody><tr><td>Rough or uneven surface on impression</td><td>- Incomplete polymerization caused by premature removal from mouth, improper ratio or mixing of components, or presence of oil or other inorganic material on teeth.<br>- For addition silicone, agents that contaminate the material and inhibit polymerization causes rough surface<br>- Too rapid polymerization from high humidity or temperature<br>- Excessively high accelerator/ base ratio with condensation silicone.</td></tr><tr><td>Bubbles</td><td>- Air incorporated during mixing<br>- Too rapid polymerization, preventing flow (In 12th ed Philips' this point is deleted)</td></tr><tr><td>Irregularly shaped voids</td><td>Moisture or debris on surface of teeth</td></tr><tr><td>Rough or chalky stone cast</td><td>- Inadequate cleaning of impression<br>- Excess water left on the surface of impression<br>- Excess wetting agent left on impression<br>- Premature removal of cast<br>- Improper manipulation of stone<br>- Failure to delay pour of addition silicone at least 20 mins.</td></tr><tr><td>Distortion</td><td>- Premature removal from mouth<br>- Improper removal from mouth<br>- Excess bulk of material<br>- Movement of tray during polymerization<br>- Lack of adhesion of rubber to the tray caused by not applying enough coats of adhesive, filling tray with material too soon after applying adhesive, or using wrong adhesive<br>- Lack of mechanical retention for those materials where adhesive is ineffective.<br>- Development of elastic properties in the material before tray is seated.<br>- Insufficient relief for the reline material.<br>- Continued pressure against impression material that has developed elastic properties.</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,105,Which of the following material requires a hardener?,Agar,Alginate,Elastomers,Impression compound,A,"'A' [Phillips' 11th ed 235/ 12th ed 167]
Potassium sulphate is the gypsum hardener in Agar impression material.",
Dental Materials,2. IMPRESSION MATERIALS,106,Most rigid elastomer is,Polyether,Polysulphide,Addition silicone,Condensation silicone,A,"'A' [Refer Q.No. 58 / Phillips' 11th ed 231, 232 Tab 9 - 6/ 12th ed 164, 169 Tab 8-6]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Comparative properties of elastomeric impression materials</th><th>Polysulfide</th><th>Condensation silicone</th><th>Addition silicone</th><th>polyether</th></tr></thead><tbody><tr><td>Working time (min)</td><td>4-7</td><td>2.5-4</td><td>2-4</td><td>3</td></tr><tr><td>Setting time (min)</td><td>7-10</td><td>6-8</td><td>4-6.5</td><td>6</td></tr><tr><td>Tear strength (N/m)</td><td>2500-7000</td><td>2300-2600</td><td>1500-4300</td><td>1800-4800</td></tr><tr><td>Percent contraction (at 24hr)</td><td>0.40-0.45</td><td>0.38-0.60</td><td>0.14-0.17</td><td>0.19-0.24</td></tr><tr><td>Contact angle between set material and water</td><td>82</td><td>98</td><td>98</td><td>49</td></tr><tr><td>Hydrogen gas evolution (Y/N)</td><td>N</td><td>N</td><td>Y</td><td>N</td></tr><tr><td>Multiple casts</td><td>N</td><td>N</td><td>Y</td><td>Y</td></tr><tr><td>Stiffness (1 indicates greater stiffnes)</td><td>3</td><td>2</td><td>2</td><td>1</td></tr><tr><td>Distortion on removal (value 1 indicates greater distortion)</td><td>1</td><td>2</td><td>4</td><td>3</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,107,Most mucostatic among the following,Impression compound,Alginate,ZOE paste,Elastomer,C,"'C' [Phillips' 11th ed 208/ 12th ed 153]
""ZOE impression paste"" and ""plaster of paris"" are called mucostatic impression materials because they do not compress the tissue during seating of the impression. They are ideal for for making impressions of edentulous structures.",
Dental Materials,2. IMPRESSION MATERIALS,108,Most ideally elastic among the following,Polyether,Addition silicone,Polysulphide,Condensation silicone,B,'B' [Phillips' 11th ed 232 Tab 9-7/ 12th ed 169 Tab 8-6],
Dental Materials,2. IMPRESSION MATERIALS,109,The ranking of tear strength from the lowest to highest of all impression materials generally is as follows,"Hydrocolloids, silicones, polyether, polysulfide","Silicones, hydrocolloids, polyether, polysulfide","Polysulfide, hydrocolloids, silicones, polyether","Hydrocolloids, polyether, silicones, polysulfide",A,'A' [Phillips' 12th ed 169 Tab 8-6],
Dental Materials,2. IMPRESSION MATERIALS,110,"Which one of the following impression materials is elastic, sets by a chemical reaction and is catalyzed by chloroplatinic acid",Condensation silicone,Polyether,Polysulfide,Poly vinyl siloxane,D,"'D' [MANAPPALLIL 3rd ed 198]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Impression Material</th><th>Catalyst</th></tr></thead><tbody><tr><td>Condensation Silicone</td><td>Stannous octoate</td></tr><tr><td>Addition Silicone</td><td>Chloroplatinic acid</td></tr><tr><td>Polysulphide</td><td>Lead dioxide</td></tr></tbody></table>
In condensation silicone, the condensation reaction between - OH groups & tetraethyl orthosilicate takes place in presence of (MHCET-15)
a) Platinum salt
b) Stannous octate (correct answer)
c) Trisodium phosphate
d) Ethyl alcohol",
Dental Materials,2. IMPRESSION MATERIALS,111,The impression materials with lowest viscosity is,Plaster of paris,Agar-agar,Zinc oxide eugenol,Elastomers,A,'A' [Phillips' 11th ed 273 Tab. 10-5],
Dental Materials,2. IMPRESSION MATERIALS,112,Which of the following best describes the working time of elastomeric impression material?,After the start of appearing elastic properties of impression material,Just after the start of appearing elastic properties of impression material,Just before the start of appearing elastic properties of impression material,Loss of luster of impression material,C,"'C' [Phillips' 10th ed 142/ 12th ed 161]
The measurement of working time begins with the start of mixing and ends just before the impression material has developed elastic properties.

Setting time: Time elapsing from the beginning of mixing until the curing has advanced sufficiently that the impression can be removed from the mouth with negligible distortion.",
Dental Materials,2. IMPRESSION MATERIALS,113,Rough and Irregular surface produced on the impression is because of?,Improper application of pressure during impression making,Air incorporated during mixing,Too rapid polymerization,Presence of moisture in impression area,C,"'C' [Phillips' 10th ed 174/ 12th ed 169 Tab 8-5]
Causes of rough or uneven surface of elastomeric impression material are:
- Incomplete polymerization caused by premature removal from mouth.
- Improper ratio of mixing components.
- Too rapid polymerization caused by high humidity & high temperature.",
Dental Materials,2. IMPRESSION MATERIALS,114,Final product in alginate is?,Sodium alginate,Potassium alginate,Trisodium phosphate,Calcium alginate,D,"'D' [Phillips' 11th ed 241/ 12th ed 172]
Setting reaction:
Potassium alginate + Calcium sulphate → Potassium sulphate + Calcium alginate

Option 'C' trisodium phosphate is added as a retarder. It reacts with calcium sulphate preferably than alginate and thus prolongs the working time.",
Dental Materials,2. IMPRESSION MATERIALS,115,Which of the following impression materials is easy to pour and difficult to remove the stone cast from the impressions?,Addition polysilicone,Condensation polysilicone,Polyether,Polysulfide,C,"'C' [Phillips' 11th ed 222/ 12th ed 161]
The hydrophobicity of the non-aqueous elastomeric impression materials make it difficult to wet the surface by gypsum products and may result in bubbles. A dilute solution of soap is an effective surfactant.

Pouring the stone cast in a polyether impression is much easier when compared to other non-aqueous elastomers. However, the stiffness of polyether makes it difficult to remove the cast from the impression and may result in fracture of stone cast during removal.",
Dental Materials,2. IMPRESSION MATERIALS,116,Dustless alginate is produced by,Reducing the diatomaceous earth,Adding heavy metal salts,Coating with dihydric alcohol,Altering the matrix,C,"'C' [Craig 11th ed 336]
Alginate powder contains 10-15% of siliceous dust particles. Coating this powder with glycol results in a dustless alginate.",
Dental Materials,2. IMPRESSION MATERIALS,117,"""Two in one stage"" impression materials include",Zinc-Oxide eugenol impression paste,Hydrocolloid impression material,Elastomeric impression material,All of the above,C,"'C' [Mc Cabe dental materials 148]
Elastomers particularly addition silicones (Vinyl polysiloxane) can be used in two stage or one stage technique.
- 2-stage impression: The impression with putty (heavy body) is taken first and then light body (wash) impression is taken separately with the same tray.
- 1-stage impression: The light body is syringed over the tooth preparation and heavy body is loaded in the impression tray. Then the impression is taken as normal. This saves time.",
Dental Materials,2. IMPRESSION MATERIALS,118,Alginate fillers derived from,Calcium sulphate,Sodium phosphate,Potassium alginate,Diatomaceous earth,D,"'D' [Phillips 12th ed 171]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Powder composition of alginate</th></tr><tr><th>Component</th><th>Function</th></tr></thead><tbody><tr><td>Potassium alginate</td><td>Soluble alginate</td></tr><tr><td>CaSO4</td><td>Reactor</td></tr><tr><td>Zinc oxide / Diatomaceous earth</td><td>Filler particles to increase strength and stiffness of the gel</td></tr><tr><td>Sodium phosphate</td><td>Retarder</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,119,In case of addition silicones what should be done for better cast,Apply ketone over tray,Apply chloroform over tray,Add flavouring agent to prevent bad odour,Delay pouring of cast,D,'D' [Phillips' 11th ed 222-24/ 12th ed 165],
Dental Materials,2. IMPRESSION MATERIALS,120,A dentist can best control the setting time of Alginate impression material without altering its properties by,Using perforated tray,Altering water: powder ratio,Reducing the rate of mixing,Altering the temperature of water,D,"'D' [Explanation Q.No.28]
The temperature of the mixing water should be carefully controlled with a standard temperature usually 20 degrees to 23 degrees so that a constant and reliable setting time can be obtained.

The recommended water temperature for mixing alginate impression material is (COMEDK-2016)
a) 25°C to 26°C
b) 37°C to 38°C
c) 22°C to 23°C (correct answer)
d) 30°C to 31°C",
Dental Materials,2. IMPRESSION MATERIALS,121,The elastomer having the longest curing time is,Polysulfide,Poly ether,Addition silicone,Condensation silicone,A,'A' [Check Synopsis],
Dental Materials,2. IMPRESSION MATERIALS,122,An example of rigid reversible impression material is,Agar-agar,Impression compound,Alginate,Impression paste,B,"'B' [Phillips 12th ed 153]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Setting mechanism</th><th>Rigid / inelastic</th><th>Elastic</th></tr></thead><tbody><tr><td>Chemical reaction</td><td>Plaster of paris, ZOE</td><td>Alginate, Elastomers</td></tr><tr><td>Thermally induced physical reaction (Reversible)</td><td>Impression compound</td><td>Agar</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,123,Permanent deformation following strain in compression in increasing order for elastomers,"Addition silicone, condensation silicone, polyether, poly sulphide","Poly sulphide, poly ether, Addition silicone, condensation silicone","Poly sulphide, poly ether, condensation silicone, Addition silicone","Polyether, poly sulphide, addition silicone, condensation silicone",A,"'A' [Refer Synopsis]
Increasing order of permanent deformation in elastomeric impression materials:
Addition Silicone < Condensation Silicone < Polyether < Polysulphide",
Dental Materials,2. IMPRESSION MATERIALS,124,Which of the following nonaqueous elastomeric impression materials has the least shelf life,Poly ether,Addition silicone,Condensation silicone,Polysulphide,C,'C' [Refer Synopsis],
Dental Materials,2. IMPRESSION MATERIALS,125,Regarding type I impression compound not true is,Incomplete kneading leads to incorporation of water that increases flow of impression compound,Even when needed in small quantity it is not heated over flame,Is softened in water bath,Also called as type I compound according to ADA,A,"'A' [Craig 11th ed 372]
Impression compound is classified as:
Type 1: Low fusing (green stick compound), Medium fusing (impression compound)
Type 2: High fusing (Tray compound)

Manipulation of medium and high fusing compound is by immersing in water bath between temperatures 60-70°C. Then it is kneaded with fingers like a dough to obtain uniform plasticity. This wet kneading of one minute improves the flow by double. So option 'A' is wrong. Manipulation of low fusing (green stick) is by softening it over the flame.

As the question is about type-I impression compound, option 'A' is false and is the correct answer.",
Dental Materials,2. IMPRESSION MATERIALS,126,Which of the following component of hydrocolloid can lead to fixed drug eruptions?,CaSO4,Phenolphthalein,Na fluorititanate,Magnesium oxide,B,"'B' [Check Explanation Below]
Chromalginate:
These are color changing alginates. It is due to incorporation of pH indicators that change color during gelation process. Various pH indicators such as cresol red, phenolphthalein, thymol blue, naphtholphthalein can be used.

Fixed drug eruptions are the localized sharply circumscribed cutaneous drug reaction that recurs in exactly same location on repeated exposure. The agents which commonly produce them are barbiturates, paracetamol, phenolphthalein, sulphonamides, tetracycline and pyrazonal derivatives.",
Dental Materials,2. IMPRESSION MATERIALS,127,Condensation reaction occurs in,Agar,Alginate,Polysulfide,ZOE,C,"'C' [Phillips 1st SA ed 159]
Condensation polymerization is the reaction between two usually dissimilar molecules to form a larger molecule with the elimination of a smaller molecule (often water). In Polysulphide the polymerization reaction yields water as a by-product. So it is an example of condensation reaction. The loss of this small water molecule has a significant effect on the dimensional stability.

The other example is condensation silicone, where ethyl alcohol is a by-product and its evaporation leads to much of the contraction.",
Dental Materials,2. IMPRESSION MATERIALS,128,Putty consistency addition silicone is mixed by,Kneading with fingers while wearing gloves,Kneading with fingers without gloves,On a mixing pad,With an auto mixer and dispenser,B,"'B' [Phillips' 1st SA ed 160]
Sulphur contamination from natural latex gloves inhibits the setting of addition silicone. The contamination is so extensive that touching the tooth with latex gloves before seating the impression can inhibit the setting of the critical surface next to the tooth.",
Dental Materials,2. IMPRESSION MATERIALS,129,Which of the following component acts as an accelerator in ZOE impression paste?,Zinc Sulphate & Zinc chloride,Zinc chloride & Eugenol,Zinc Sulphate & Eugenol,Glycerin,A,"'A' [Phillips' 10th ed 181/ 12th ed 179]
Zinc acetate, calcium chloride, primary alcohols, zinc chloride and water are used as accelerators. Inert oils and waxes like olive oil, mineral oil and petrolatum jelly are the retarders.",
Dental Materials,2. IMPRESSION MATERIALS,130,By product of condensation reaction between silicone base and alkyl silicate in presence of tin octate,Ethyl alcohol,Glycol,Acetate,Propanolol,A,"'A' [Phillips' 11th ed 213/ 12th ed 154]
Ethyl alcohol is the byproduct of condensation reaction between silicone base and alkyl silicate in the presence of tin octoate. The evaporation of ethyl alcohol results in much of the contraction of the set silicone impression.",
